number,date,close_index
393,1988-08-03,2692.600098
394,1988-08-04,2677.399902
395,1988-08-05,2671.199951
396,1988-08-08,2659.100098
397,1988-08-09,2634.000000
398,1988-08-10,2579.399902
399,1988-08-11,2595.300049
400,1988-08-12,2600.899902
401,1988-08-15,2600.600098
402,1988-08-16,2589.399902
403,1988-08-17,2594.699951
404,1988-08-18,2571.399902
405,1988-08-19,2579.800049
406,1988-08-22,2564.100098
407,1988-08-23,2532.100098
408,1988-08-24,2520.300049
409,1988-08-25,2520.899902
410,1988-08-26,2464.800049
411,1988-08-30,2439.600098
412,1988-08-31,2443.800049
413,1988-09-01,2433.300049
414,1988-09-02,2449.899902
415,1988-09-05,2508.199951
416,1988-09-06,2502.100098
417,1988-09-07,2525.100098
418,1988-09-08,2508.500000
419,1988-09-09,2496.600098
420,1988-09-12,2468.899902
421,1988-09-13,2473.600098
422,1988-09-14,2481.600098
423,1988-09-15,2474.100098
424,1988-09-16,2458.800049
425,1988-09-19,2447.600098
426,1988-09-20,2423.199951
427,1988-09-21,2432.000000
428,1988-09-22,2455.800049
429,1988-09-23,2454.399902
430,1988-09-27,2466.300049
431,1988-09-28,2449.800049
432,1988-09-29,2439.399902
433,1988-09-30,2441.000000
434,1988-10-03,2429.100098
435,1988-10-04,2415.800049
436,1988-10-05,2417.399902
437,1988-10-06,2427.000000
438,1988-10-07,2478.899902
439,1988-10-10,2566.399902
440,1988-10-11,2571.600098
441,1988-10-12,2551.899902
442,1988-10-13,2561.800049
443,1988-10-14,2593.000000
444,1988-10-17,2593.600098
445,1988-10-18,2590.399902
446,1988-10-20,2584.000000
447,1988-10-21,2581.699951
448,1988-10-24,2562.500000
449,1988-10-25,2584.500000
450,1988-10-26,2610.600098
451,1988-10-27,2617.300049
452,1988-10-28,2614.500000
453,1988-10-31,2627.399902
454,1988-11-01,2615.399902
455,1988-11-02,2607.800049
456,1988-11-03,2584.500000
457,1988-11-04,2584.500000
458,1988-11-07,2567.000000
459,1988-11-08,2587.000000
460,1988-11-09,2583.000000
461,1988-11-10,2577.000000
462,1988-11-11,2583.699951
463,1988-11-14,2538.000000
464,1988-11-15,2568.600098
465,1988-11-16,2566.899902
466,1988-11-17,2568.800049
467,1988-11-18,2581.199951
468,1988-11-21,2581.899902
469,1988-11-22,2598.800049
470,1988-11-23,2633.699951
471,1988-11-24,2666.000000
472,1988-11-25,2656.100098
473,1988-11-28,2625.100098
474,1988-11-29,2632.699951
475,1988-11-30,2659.300049
476,1988-12-01,2668.000000
477,1988-12-02,2667.300049
478,1988-12-05,2671.199951
479,1988-12-06,2676.600098
480,1988-12-07,2690.300049
481,1988-12-08,2680.199951
482,1988-12-09,2671.399902
483,1988-12-12,2665.899902
484,1988-12-13,2651.899902
485,1988-12-14,2642.100098
486,1988-12-15,2627.199951
487,1988-12-16,2629.100098
488,1988-12-19,2611.800049
489,1988-12-20,2608.000000
490,1988-12-21,2633.100098
491,1988-12-22,2642.699951
492,1988-12-23,2656.600098
493,1988-12-28,2696.399902
494,1988-12-29,2692.399902
495,1988-12-30,2687.399902
496,1989-01-03,2706.699951
497,1989-01-04,2736.800049
498,1989-01-05,2758.500000
499,1989-01-06,2766.699951
500,1989-01-09,2792.300049
501,1989-01-10,2832.399902
502,1989-01-11,2872.500000
503,1989-01-12,2879.300049
504,1989-01-13,2844.000000
505,1989-01-16,2856.699951
506,1989-01-17,2896.699951
507,1989-01-18,2913.100098
508,1989-01-19,2909.699951
509,1989-01-20,2897.899902
510,1989-01-23,2897.500000
511,1989-01-24,2901.000000
512,1989-01-25,2900.699951
513,1989-01-26,2910.600098
514,1989-01-27,2957.000000
515,1989-01-30,3036.500000
516,1989-01-31,3072.899902
517,1989-02-01,3060.899902
518,1989-02-02,3059.500000
519,1989-02-03,3106.000000
520,1989-02-09,3210.000000
521,1989-02-10,3184.199951
522,1989-02-13,3153.699951
523,1989-02-14,3100.000000
524,1989-02-15,3100.899902
525,1989-02-16,3081.100098
526,1989-02-17,3106.300049
527,1989-02-20,3159.800049
528,1989-02-21,3150.600098
529,1989-02-22,3161.600098
530,1989-02-23,3125.199951
531,1989-02-24,3114.199951
532,1989-02-27,3064.199951
533,1989-02-28,3012.699951
534,1989-03-01,3037.100098
535,1989-03-02,3010.500000
536,1989-03-03,3056.600098
537,1989-03-06,3059.000000
538,1989-03-07,3080.699951
539,1989-03-08,3058.699951
540,1989-03-09,3062.800049
541,1989-03-10,3046.800049
542,1989-03-13,3029.899902
543,1989-03-14,3034.800049
544,1989-03-15,3095.899902
545,1989-03-16,3150.899902
546,1989-03-17,3136.899902
547,1989-03-20,3046.699951
548,1989-03-21,3056.399902
549,1989-03-22,3037.100098
550,1989-03-23,3049.600098
551,1989-03-28,3033.000000
552,1989-03-29,3033.000000
553,1989-03-30,2980.800049
554,1989-03-31,3005.000000
555,1989-04-03,2987.199951
556,1989-04-04,2992.000000
557,1989-04-06,3015.500000
558,1989-04-07,3024.100098
559,1989-04-10,3021.399902
560,1989-04-11,3026.000000
561,1989-04-12,3060.199951
562,1989-04-13,3079.199951
563,1989-04-14,3082.699951
564,1989-04-17,3134.000000
565,1989-04-18,3135.399902
566,1989-04-19,3164.100098
567,1989-04-20,3139.699951
568,1989-04-21,3109.199951
569,1989-04-24,3096.000000
570,1989-04-25,3118.699951
571,1989-04-26,3118.699951
572,1989-04-27,3077.300049
573,1989-04-28,3116.000000
574,1989-05-01,3123.899902
575,1989-05-02,3156.399902
576,1989-05-03,3155.199951
577,1989-05-04,3221.100098
578,1989-05-05,3262.899902
579,1989-05-08,3268.500000
580,1989-05-09,3262.199951
581,1989-05-10,3280.899902
582,1989-05-11,3285.100098
583,1989-05-12,3278.399902
584,1989-05-15,3309.600098
585,1989-05-16,3289.500000
586,1989-05-17,3246.399902
587,1989-05-18,3277.600098
588,1989-05-19,3145.600098
589,1989-05-22,2806.600098
590,1989-05-23,3067.699951
591,1989-05-24,3008.699951
592,1989-05-25,2752.500000
593,1989-05-26,2765.699951
594,1989-05-29,2845.000000
595,1989-05-30,2805.500000
596,1989-05-31,2743.899902
597,1989-06-01,2690.000000
598,1989-06-02,2675.399902
599,1989-06-05,2093.600098
600,1989-06-06,2149.699951
601,1989-06-07,2224.699951
602,1989-06-09,2268.399902
603,1989-06-12,2440.199951
604,1989-06-13,2355.199951
605,1989-06-14,2380.500000
606,1989-06-15,2340.000000
607,1989-06-16,2342.399902
608,1989-06-20,2337.699951
609,1989-06-21,2272.500000
610,1989-06-22,2231.800049
611,1989-06-23,2219.000000
612,1989-06-26,2266.600098
613,1989-06-27,2232.699951
614,1989-06-28,2245.100098
615,1989-06-29,2275.300049
616,1989-06-30,2273.899902
617,1989-07-03,2270.800049
618,1989-07-04,2316.699951
619,1989-07-05,2350.699951
620,1989-07-06,2369.500000
621,1989-07-07,2375.899902
622,1989-07-10,2439.199951
623,1989-07-11,2485.899902
624,1989-07-12,2477.500000
625,1989-07-13,2498.199951
626,1989-07-14,2516.100098
627,1989-07-17,2502.600098
628,1989-07-18,2505.500000
629,1989-07-19,2547.100098
630,1989-07-20,2543.100098
631,1989-07-21,2495.699951
632,1989-07-24,2482.500000
633,1989-07-25,2517.000000
634,1989-07-26,2489.000000
635,1989-07-27,2493.699951
636,1989-07-28,2526.800049
637,1989-07-31,2571.100098
638,1989-08-01,2579.000000
639,1989-08-02,2582.800049
640,1989-08-03,2634.600098
641,1989-08-04,2579.100098
642,1989-08-07,2563.800049
643,1989-08-08,2607.899902
644,1989-08-09,2627.300049
645,1989-08-10,2608.699951
646,1989-08-11,2613.399902
647,1989-08-14,2640.399902
648,1989-08-15,2638.199951
649,1989-08-16,2635.899902
650,1989-08-17,2617.000000
651,1989-08-18,2573.199951
652,1989-08-21,2528.800049
653,1989-08-22,2543.600098
654,1989-08-23,2521.399902
655,1989-08-24,2499.100098
656,1989-08-25,2516.800049
657,1989-08-29,2487.000000
658,1989-08-30,2505.399902
659,1989-08-31,2508.600098
660,1989-09-01,2508.899902
661,1989-09-04,2550.300049
662,1989-09-05,2572.399902
663,1989-09-06,2577.000000
664,1989-09-07,2583.199951
665,1989-09-08,2620.600098
666,1989-09-11,2614.600098
667,1989-09-12,2610.199951
668,1989-09-13,2592.100098
669,1989-09-14,2612.800049
670,1989-09-18,2648.199951
671,1989-09-19,2628.300049
672,1989-09-20,2631.199951
673,1989-09-21,2665.800049
674,1989-09-22,2706.399902
675,1989-09-25,2738.699951
676,1989-09-26,2725.399902
677,1989-09-27,2712.600098
678,1989-09-28,2755.300049
679,1989-09-29,2758.199951
680,1989-10-02,2746.699951
681,1989-10-03,2786.699951
682,1989-10-04,2794.000000
683,1989-10-05,2803.199951
684,1989-10-06,2826.199951
685,1989-10-10,2844.000000
686,1989-10-11,2807.800049
687,1989-10-12,2793.500000
688,1989-10-13,2782.300049
689,1989-10-16,2601.699951
690,1989-10-17,2695.899902
691,1989-10-18,2628.600098
692,1989-10-19,2663.399902
693,1989-10-20,2704.000000
694,1989-10-23,2732.199951
695,1989-10-24,2732.000000
696,1989-10-25,2706.600098
697,1989-10-26,2691.199951
698,1989-10-27,2668.000000
699,1989-10-30,2680.300049
700,1989-10-31,2725.300049
701,1989-11-01,2721.699951
702,1989-11-02,2711.899902
703,1989-11-03,2739.800049
704,1989-11-06,2756.100098
705,1989-11-07,2738.100098
706,1989-11-08,2731.100098
707,1989-11-09,2781.399902
708,1989-11-10,2776.899902
709,1989-11-13,2766.300049
710,1989-11-14,2779.600098
711,1989-11-15,2799.600098
712,1989-11-16,2789.500000
713,1989-11-17,2804.300049
714,1989-11-20,2820.300049
715,1989-11-21,2817.199951
716,1989-11-22,2812.000000
717,1989-11-23,2800.699951
718,1989-11-24,2808.500000
719,1989-11-27,2777.100098
720,1989-11-28,2760.000000
721,1989-11-29,2751.500000
722,1989-11-30,2748.399902
723,1989-12-01,2756.899902
724,1989-12-04,2767.500000
725,1989-12-05,2764.399902
726,1989-12-06,2756.399902
727,1989-12-07,2770.000000
728,1989-12-08,2754.100098
729,1989-12-11,2763.300049
730,1989-12-12,2809.600098
731,1989-12-13,2851.800049
732,1989-12-14,2876.800049
733,1989-12-15,2896.600098
734,1989-12-18,2900.199951
735,1989-12-19,2879.399902
736,1989-12-20,2868.399902
737,1989-12-21,2867.600098
738,1989-12-22,2921.000000
739,1989-12-27,2929.300049
740,1989-12-28,2895.399902
741,1989-12-29,2836.600098
742,1990-01-02,2838.100098
743,1990-01-03,2858.699951
744,1990-01-04,2868.000000
745,1990-01-05,2839.899902
746,1990-01-08,2816.000000
747,1990-01-09,2822.000000
748,1990-01-10,2868.000000
749,1990-01-11,2855.000000
750,1990-01-12,2835.000000
751,1990-01-15,2788.600098
752,1990-01-16,2751.800049
753,1990-01-17,2754.800049
754,1990-01-18,2771.699951
755,1990-01-19,2776.300049
756,1990-01-22,2771.699951
757,1990-01-23,2762.500000
758,1990-01-24,2756.399902
759,1990-01-25,2768.899902
760,1990-01-30,2760.800049
761,1990-01-31,2751.600098
762,1990-02-01,2738.199951
763,1990-02-02,2736.600098
764,1990-02-05,2756.600098
765,1990-02-06,2792.000000
766,1990-02-07,2844.800049
767,1990-02-08,2903.800049
768,1990-02-09,2893.899902
769,1990-02-12,2894.699951
770,1990-02-13,2863.600098
771,1990-02-14,2870.399902
772,1990-02-15,2910.000000
773,1990-02-16,2939.300049
774,1990-02-19,2968.000000
775,1990-02-20,2980.000000
776,1990-02-21,2862.300049
777,1990-02-22,2927.899902
778,1990-02-23,2894.300049
779,1990-02-26,2872.600098
780,1990-02-27,2932.600098
781,1990-02-28,2952.000000
782,1990-03-01,2933.100098
783,1990-03-02,2937.000000
784,1990-03-05,2938.000000
785,1990-03-06,2933.000000
786,1990-03-07,2926.000000
787,1990-03-08,2915.000000
788,1990-03-09,2912.000000
789,1990-03-12,2892.000000
790,1990-03-13,2887.000000
791,1990-03-14,2881.000000
792,1990-03-15,2892.000000
793,1990-03-16,2886.000000
794,1990-03-19,2871.000000
795,1990-03-20,2880.000000
796,1990-03-21,2926.000000
797,1990-03-22,2948.000000
798,1990-03-23,2974.000000
799,1990-03-26,3014.000000
800,1990-03-27,3010.000000
801,1990-03-28,2990.000000
802,1990-03-29,3000.000000
803,1990-03-30,2997.000000
804,1990-04-02,2934.000000
805,1990-04-03,2962.000000
806,1990-04-04,2960.000000
807,1990-04-06,2956.000000
808,1990-04-09,2954.000000
809,1990-04-10,2942.000000
810,1990-04-11,2959.000000
811,1990-04-12,2995.000000
812,1990-04-17,3020.000000
813,1990-04-18,3052.000000
814,1990-04-19,3067.000000
815,1990-04-20,3067.000000
816,1990-04-23,3056.000000
817,1990-04-24,3015.000000
818,1990-04-25,3018.000000
819,1990-04-26,3009.000000
820,1990-04-27,2986.000000
821,1990-04-30,2951.000000
822,1990-05-01,2945.000000
823,1990-05-02,2957.000000
824,1990-05-03,2954.000000
825,1990-05-04,2946.000000
826,1990-05-07,2958.000000
827,1990-05-08,2953.000000
828,1990-05-09,2942.000000
829,1990-05-10,2985.000000
830,1990-05-11,2960.000000
831,1990-05-14,2976.000000
832,1990-05-15,2965.000000
833,1990-05-16,2948.000000
834,1990-05-17,2917.000000
835,1990-05-18,2925.000000
836,1990-05-21,2930.000000
837,1990-05-22,2970.000000
838,1990-05-23,3028.000000
839,1990-05-24,3048.000000
840,1990-05-25,3059.000000
841,1990-05-29,3048.000000
842,1990-05-30,3083.000000
843,1990-05-31,3132.000000
844,1990-06-01,3159.000000
845,1990-06-04,3153.000000
846,1990-06-05,3159.000000
847,1990-06-06,3172.000000
848,1990-06-07,3145.000000
849,1990-06-08,3174.000000
850,1990-06-11,3154.000000
851,1990-06-12,3203.000000
852,1990-06-13,3184.000000
853,1990-06-14,3191.000000
854,1990-06-15,3201.000000
855,1990-06-19,3229.000000
856,1990-06-20,3234.000000
857,1990-06-21,3246.000000
858,1990-06-22,3250.000000
859,1990-06-25,3276.000000
860,1990-06-26,3292.000000
861,1990-06-27,3284.000000
862,1990-06-28,3273.000000
863,1990-06-29,3278.000000
864,1990-07-02,3319.000000
865,1990-07-03,3356.000000
866,1990-07-04,3363.000000
867,1990-07-05,3356.000000
868,1990-07-06,3357.000000
869,1990-07-09,3385.000000
870,1990-07-10,3408.000000
871,1990-07-11,3440.000000
872,1990-07-12,3468.000000
873,1990-07-13,3507.000000
874,1990-07-16,3488.000000
875,1990-07-17,3463.000000
876,1990-07-18,3528.000000
877,1990-07-19,3523.000000
878,1990-07-20,3540.000000
879,1990-07-23,3559.000000
880,1990-07-24,3495.000000
881,1990-07-25,3520.000000
882,1990-07-26,3483.000000
883,1990-07-27,3485.000000
884,1990-07-30,3445.000000
885,1990-07-31,3438.000000
886,1990-08-01,3468.000000
887,1990-08-02,3415.000000
888,1990-08-03,3356.000000
889,1990-08-06,3107.000000
890,1990-08-07,3098.000000
891,1990-08-08,3145.000000
892,1990-08-09,3091.000000
893,1990-08-10,3078.000000
894,1990-08-13,3040.000000
895,1990-08-14,3067.000000
896,1990-08-15,3178.000000
897,1990-08-16,3183.000000
898,1990-08-17,3122.000000
899,1990-08-20,3052.000000
900,1990-08-21,3040.000000
901,1990-08-22,2954.000000
902,1990-08-23,2871.000000
903,1990-08-24,2918.000000
904,1990-08-28,3078.000000
905,1990-08-29,3015.000000
906,1990-08-30,3064.000000
907,1990-08-31,3087.000000
908,1990-09-03,3066.000000
909,1990-09-04,3054.000000
910,1990-09-05,3039.000000
911,1990-09-06,3032.000000
912,1990-09-07,3047.000000
913,1990-09-10,3087.000000
914,1990-09-11,3083.000000
915,1990-09-12,3105.000000
916,1990-09-13,3093.000000
917,1990-09-14,3062.000000
918,1990-09-17,3019.000000
919,1990-09-18,2996.000000
920,1990-09-19,2980.000000
921,1990-09-20,2984.000000
922,1990-09-21,2931.000000
923,1990-09-24,2861.000000
924,1990-09-25,2807.000000
925,1990-09-26,2778.000000
926,1990-09-27,2767.000000
927,1990-09-28,2760.000000
928,1990-10-01,2791.000000
929,1990-10-02,2905.000000
930,1990-10-03,2862.000000
931,1990-10-05,2850.000000
932,1990-10-08,2925.000000
933,1990-10-09,2913.000000
934,1990-10-10,2872.000000
935,1990-10-11,2884.000000
936,1990-10-12,2915.000000
937,1990-10-15,2916.000000
938,1990-10-16,2949.000000
939,1990-10-17,2958.000000
940,1990-10-18,2950.000000
941,1990-10-19,2991.000000
942,1990-10-22,3015.000000
943,1990-10-23,3081.000000
944,1990-10-24,3042.000000
945,1990-10-25,3050.000000
946,1990-10-29,3063.000000
947,1990-10-30,3011.000000
948,1990-10-31,2990.000000
949,1990-11-01,2968.000000
950,1990-11-02,2978.000000
951,1990-11-05,2967.000000
952,1990-11-06,2966.000000
953,1990-11-07,2955.000000
954,1990-11-08,2932.000000
955,1990-11-09,2932.000000
956,1990-11-12,2949.000000
957,1990-11-13,2998.000000
958,1990-11-14,3006.000000
959,1990-11-15,2990.000000
960,1990-11-16,3008.000000
961,1990-11-19,3042.000000
962,1990-11-20,3031.000000
963,1990-11-21,3013.000000
964,1990-11-22,3023.000000
965,1990-11-23,3016.000000
966,1990-11-26,2995.000000
967,1990-11-27,2998.000000
968,1990-11-28,2986.000000
969,1990-11-29,2978.000000
970,1990-11-30,2965.000000
971,1990-12-03,3020.000000
972,1990-12-04,3020.000000
973,1990-12-05,3066.000000
974,1990-12-06,3126.000000
975,1990-12-07,3163.000000
976,1990-12-10,3149.000000
977,1990-12-11,3144.000000
978,1990-12-12,3160.000000
979,1990-12-13,3150.000000
980,1990-12-14,3125.000000
981,1990-12-17,3051.000000
982,1990-12-18,3066.000000
983,1990-12-19,3083.000000
984,1990-12-20,3078.000000
985,1990-12-21,3079.000000
986,1990-12-24,3060.000000
987,1990-12-27,3066.000000
988,1990-12-28,3057.000000
989,1990-12-31,3024.000000
990,1991-01-02,3031.000000
991,1991-01-03,3004.000000
992,1991-01-04,3046.000000
993,1991-01-07,3026.000000
994,1991-01-08,3009.000000
995,1991-01-09,3027.000000
996,1991-01-10,3035.000000
997,1991-01-11,3058.000000
998,1991-01-14,3037.000000
999,1991-01-15,3000.000000
1000,1991-01-16,2984.000000
1001,1991-01-17,3087.000000
1002,1991-01-18,3072.000000
1003,1991-01-21,3066.000000
1004,1991-01-22,3062.000000
1005,1991-01-23,3090.000000
1006,1991-01-24,3140.000000
1007,1991-01-25,3206.000000
1008,1991-01-28,3198.000000
1009,1991-01-29,3192.000000
1010,1991-01-30,3200.000000
1011,1991-01-31,3243.000000
1012,1991-02-01,3223.000000
1013,1991-02-04,3250.000000
1014,1991-02-05,3345.000000
1015,1991-02-06,3365.000000
1016,1991-02-07,3333.000000
1017,1991-02-08,3359.000000
1018,1991-02-11,3394.000000
1019,1991-02-12,3395.000000
1020,1991-02-13,3412.000000
1021,1991-02-18,3473.000000
1022,1991-02-19,3467.000000
1023,1991-02-20,3492.000000
1024,1991-02-21,3477.000000
1025,1991-02-22,3475.000000
1026,1991-02-25,3520.000000
1027,1991-02-26,3532.000000
1028,1991-02-27,3512.000000
1029,1991-02-28,3552.000000
1030,1991-03-01,3552.000000
1031,1991-03-04,3564.000000
1032,1991-03-05,3600.000000
1033,1991-03-06,3647.000000
1034,1991-03-07,3658.000000
1035,1991-03-08,3653.000000
1036,1991-03-11,3669.000000
1037,1991-03-12,3658.000000
1038,1991-03-13,3634.000000
1039,1991-03-14,3627.000000
1040,1991-03-15,3722.000000
1041,1991-03-18,3724.000000
1042,1991-03-19,3751.000000
1043,1991-03-20,3683.000000
1044,1991-03-21,3661.000000
1045,1991-03-22,3716.000000
1046,1991-03-25,3720.000000
1047,1991-03-26,3683.000000
1048,1991-03-27,3691.000000
1049,1991-03-28,3745.000000
1050,1991-04-02,3789.000000
1051,1991-04-03,3869.000000
1052,1991-04-04,3849.000000
1053,1991-04-08,3812.000000
1054,1991-04-09,3757.000000
1055,1991-04-10,3777.000000
1056,1991-04-11,3703.000000
1057,1991-04-12,3742.000000
1058,1991-04-15,3714.000000
1059,1991-04-16,3717.000000
1060,1991-04-17,3687.000000
1061,1991-04-18,3699.000000
1062,1991-04-19,3667.000000
1063,1991-04-22,3582.000000
1064,1991-04-23,3569.000000
1065,1991-04-24,3605.000000
1066,1991-04-25,3594.000000
1067,1991-04-26,3625.000000
1068,1991-04-29,3624.000000
1069,1991-04-30,3588.000000
1070,1991-05-01,3631.000000
1071,1991-05-02,3726.000000
1072,1991-05-03,3737.000000
1073,1991-05-06,3704.000000
1074,1991-05-07,3741.000000
1075,1991-05-08,3747.000000
1076,1991-05-09,3744.000000
1077,1991-05-10,3750.000000
1078,1991-05-13,3767.000000
1079,1991-05-14,3785.000000
1080,1991-05-15,3789.000000
1081,1991-05-16,3859.000000
1082,1991-05-17,3882.000000
1083,1991-05-20,3917.000000
1084,1991-05-21,3829.000000
1085,1991-05-22,3826.000000
1086,1991-05-23,3778.000000
1087,1991-05-24,3703.000000
1088,1991-05-27,3575.000000
1089,1991-05-28,3594.000000
1090,1991-05-29,3625.000000
1091,1991-05-30,3679.000000
1092,1991-05-31,3707.000000
1093,1991-06-03,3688.000000
1094,1991-06-04,3667.000000
1095,1991-06-05,3690.000000
1096,1991-06-06,3678.000000
1097,1991-06-07,3637.000000
1098,1991-06-10,3621.000000
1099,1991-06-11,3631.000000
1100,1991-06-12,3627.000000
1101,1991-06-13,3632.000000
1102,1991-06-14,3639.000000
1103,1991-06-19,3626.000000
1104,1991-06-20,3593.000000
1105,1991-06-21,3565.000000
1106,1991-06-24,3569.000000
1107,1991-06-25,3604.000000
1108,1991-06-26,3634.000000
1109,1991-06-27,3629.000000
1110,1991-06-28,3668.000000
1111,1991-07-01,3738.000000
1112,1991-07-02,3772.000000
1113,1991-07-03,3796.000000
1114,1991-07-04,3850.000000
1115,1991-07-05,3892.000000
1116,1991-07-08,3880.000000
1117,1991-07-09,3904.000000
1118,1991-07-10,3901.000000
1119,1991-07-11,3892.000000
1120,1991-07-12,3915.000000
1121,1991-07-15,3945.000000
1122,1991-07-16,3997.000000
1123,1991-07-17,3962.000000
1124,1991-07-18,3976.000000
1125,1991-07-19,4009.000000
1126,1991-07-22,3988.000000
1127,1991-07-23,4009.000000
1128,1991-07-24,4028.000000
1129,1991-07-25,4012.000000
1130,1991-07-26,4031.000000
1131,1991-07-29,4016.000000
1132,1991-07-30,3991.000000
1133,1991-07-31,4009.000000
1134,1991-08-01,4030.000000
1135,1991-08-02,4059.000000
1136,1991-08-05,4063.000000
1137,1991-08-06,4021.000000
1138,1991-08-07,4061.000000
1139,1991-08-08,4046.000000
1140,1991-08-09,4024.000000
1141,1991-08-12,4070.000000
1142,1991-08-13,4052.000000
1143,1991-08-14,4079.000000
1144,1991-08-15,4073.000000
1145,1991-08-16,4063.000000
1146,1991-08-19,3722.000000
1147,1991-08-20,3848.000000
1148,1991-08-21,3863.000000
1149,1991-08-22,4045.000000
1150,1991-08-23,4021.000000
1151,1991-08-27,3981.000000
1152,1991-08-28,3968.000000
1153,1991-08-29,3960.000000
1154,1991-08-30,3998.000000
1155,1991-09-02,4023.000000
1156,1991-09-03,4025.000000
1157,1991-09-04,4006.000000
1158,1991-09-05,3990.000000
1159,1991-09-06,3970.000000
1160,1991-09-09,3940.000000
1161,1991-09-10,3959.000000
1162,1991-09-11,3966.000000
1163,1991-09-12,3970.000000
1164,1991-09-13,3974.000000
1165,1991-09-16,3953.000000
1166,1991-09-17,3938.000000
1167,1991-09-18,3900.000000
1168,1991-09-19,3863.000000
1169,1991-09-20,3910.000000
1170,1991-09-24,3904.000000
1171,1991-09-25,3901.000000
1172,1991-09-26,3927.000000
1173,1991-09-27,3938.000000
1174,1991-09-30,3956.699951
1175,1991-10-01,4023.899902
1176,1991-10-02,4062.100098
1177,1991-10-03,4093.399902
1178,1991-10-04,4067.699951
1179,1991-10-07,4060.399902
1180,1991-10-08,4066.899902
1181,1991-10-09,4076.399902
1182,1991-10-10,4056.199951
1183,1991-10-11,4018.000000
1184,1991-10-14,4022.199951
1185,1991-10-15,4033.800049
1186,1991-10-17,4018.399902
1187,1991-10-18,4015.899902
1188,1991-10-21,3998.699951
1189,1991-10-22,3981.699951
1190,1991-10-23,4021.399902
1191,1991-10-24,3989.300049
1192,1991-10-25,3971.899902
1193,1991-10-28,3988.600098
1194,1991-10-29,4000.100098
1195,1991-10-30,4020.000000
1196,1991-10-31,4038.699951
1197,1991-11-01,4037.800049
1198,1991-11-04,4083.000000
1199,1991-11-05,4146.500000
1200,1991-11-06,4173.600098
1201,1991-11-07,4184.700195
1202,1991-11-08,4236.600098
1203,1991-11-11,4230.899902
1204,1991-11-12,4253.000000
1205,1991-11-13,4240.299805
1206,1991-11-14,4211.299805
1207,1991-11-15,4271.299805
1208,1991-11-18,4198.200195
1209,1991-11-19,4261.200195
1210,1991-11-20,4200.899902
1211,1991-11-21,4234.600098
1212,1991-11-22,4243.100098
1213,1991-11-25,4220.700195
1214,1991-11-26,4202.100098
1215,1991-11-27,4179.299805
1216,1991-11-28,4145.600098
1217,1991-11-29,4149.799805
1218,1991-12-02,4094.399902
1219,1991-12-03,4124.399902
1220,1991-12-04,4161.600098
1221,1991-12-05,4157.200195
1222,1991-12-06,4190.000000
1223,1991-12-09,4203.200195
1224,1991-12-10,4128.299805
1225,1991-12-11,4097.200195
1226,1991-12-12,4096.000000
1227,1991-12-13,4155.500000
1228,1991-12-16,4171.700195
1229,1991-12-17,4185.000000
1230,1991-12-18,4177.700195
1231,1991-12-19,4182.799805
1232,1991-12-20,4142.600098
1233,1991-12-23,4146.100098
1234,1991-12-24,4192.799805
1235,1991-12-27,4236.200195
1236,1991-12-30,4275.200195
1237,1991-12-31,4297.299805
1238,1992-01-02,4301.799805
1239,1992-01-03,4307.100098
1240,1992-01-06,4307.000000
1241,1992-01-07,4347.899902
1242,1992-01-08,4337.700195
1243,1992-01-09,4334.500000
1244,1992-01-10,4348.899902
1245,1992-01-13,4325.899902
1246,1992-01-14,4367.600098
1247,1992-01-15,4382.700195
1248,1992-01-16,4412.100098
1249,1992-01-17,4454.899902
1250,1992-01-20,4510.500000
1251,1992-01-21,4522.200195
1252,1992-01-22,4550.700195
1253,1992-01-23,4625.799805
1254,1992-01-24,4600.100098
1255,1992-01-27,4554.700195
1256,1992-01-28,4586.299805
1257,1992-01-29,4571.100098
1258,1992-01-30,4571.500000
1259,1992-01-31,4601.799805
1260,1992-02-03,4672.100098
1261,1992-02-07,4711.399902
1262,1992-02-10,4733.600098
1263,1992-02-11,4674.500000
1264,1992-02-12,4732.399902
1265,1992-02-13,4763.500000
1266,1992-02-14,4772.299805
1267,1992-02-17,4719.200195
1268,1992-02-18,4747.100098
1269,1992-02-19,4725.700195
1270,1992-02-20,4716.000000
1271,1992-02-21,4736.500000
1272,1992-02-24,4715.600098
1273,1992-02-25,4760.200195
1274,1992-02-26,4794.700195
1275,1992-02-27,4895.100098
1276,1992-02-28,4929.100098
1277,1992-03-02,4952.200195
1278,1992-03-03,4911.100098
1279,1992-03-04,4954.500000
1280,1992-03-05,4964.299805
1281,1992-03-06,4908.899902
1282,1992-03-09,4848.600098
1283,1992-03-10,4919.000000
1284,1992-03-11,5006.000000
1285,1992-03-12,5042.799805
1286,1992-03-13,5071.200195
1287,1992-03-16,5059.899902
1288,1992-03-17,5045.399902
1289,1992-03-18,5036.100098
1290,1992-03-19,4990.600098
1291,1992-03-20,5015.799805
1292,1992-03-23,5061.100098
1293,1992-03-24,5052.299805
1294,1992-03-25,5052.200195
1295,1992-03-26,5037.700195
1296,1992-03-27,5007.600098
1297,1992-03-30,4978.299805
1298,1992-03-31,4938.299805
1299,1992-04-01,4910.000000
1300,1992-04-02,4924.299805
1301,1992-04-03,4916.700195
1302,1992-04-06,4896.899902
1303,1992-04-07,4926.399902
1304,1992-04-08,4827.600098
